Suriname,30.0,57.9,5.1,2698.0,31.0,1263.0,7.506544576199071,0.87,6.82,475.37349656101514,48.1,48.97,18.0,76.0,14.3,47.0,0.6,26.4,5.4,0.0014,82.04289691174131,50.0,24804.0,6222.667820959732,71.33515127350486,29.88579994457952,7023.0,45.0,2.37,0.73,29.3,183.0,25.70,100.0,71.5,25.9,42.337364402294,13.115029099142015,40.3,4.176742002641977
Togo,26.0,42.4,3.1,2443.0,20.0,124.0,5.0,2.45,2.8,211.0,50.3,7.96,66.9,20.4,20.0,-455.0334203115781,0.0,8.4,8.012842976293676,1.857478825018445,78.11309127026016,29.0,489.1702877418138,757.0,80.0,14.4,863.0,11.1,4.2,0.539,22.3,67.0,27.15,28.0,64.3,14.8,63.57048247694071,14.0,8.5,0.29764401070714985
Guyana,36.0,44.6,6.3,2913.0,27.5,622.0,6.3,0.57,6.01,345.5046468571486,56.8,141.68,29.3,49.9,7.3,42.0,0.0,20.2,20.0,-1.2177665219006952,45.37,64.0,148118.0,2015.0,69.09243935581655,30.2,6956.0,36.1,2.42,0.714,21.5,239.0,26.00,91.0,65.7,40.9,53.65033479139883,10.853383709316264,31.8,4.1923645260216835
Liberia,51.0,35.3,5.8,2168.0,18.0,146.0,2.3,2.52,5.32,228.69648048919225,49.7,3.04,84.6,32.8,20.0,-16797.934554977866,0.0,9.9,3.3,-1.839785816036927,92.03126226119309,85.5,91399.73376428682,4.0,94.0,16.3,491.0,7.3,4.18,0.481,18.9,54.0,25.30,15.0,64.1,7.4,86.20061710669357,7.0,7.9,0.8824292864532319
Guinea-Bissau,94.0,34.8,4.8,2229.0,18.0,145.0,2.1,2.44,2.63,210.577537566925,54.0,19.88,78.5,19.5,46.1,2163.9949510521255,26.433273059661328,9.5,1.1,-3.859565310464002,1.504645021359238,10.0,144362.55113079806,412.0,96.99620564419179,18.0,668.0,3.5,3.5997872643096898,0.483,20.9,10.0,26.75,35.0,60.2,12.4,105.29904343165016,11.83779648041418,13.0,0.8613805436160478
Lesotho,53.0,44.9,5.0,2323.0,24.7,274.0,6.5,1.31,6.3,-948.6162371897926,53.1,25.35,86.4,51.4,0.1,28565.359272010828,0.0,16.6,43.6,-4.718204128881433,133.92601481473707,90.0,211347.71292868466,956.0,71.62249541705437,31.1,1061.0,29.2,3.07,0.514,20.9,92.0,11.85,46.0,50.7,87.5,148.5972266938374,10.0,15.4,-2.842031719681991
Fiji,18.0,30.7,3.0,2781.0,29.9,484.0,3.9,0.72,5.72,198.67081221441276,62.2,40.2,25.7,54.43184646356549,6.3,401.0,0.0,30.2,10.454894952781423,4.367502979686172,49.057485287111604,64.4,36432.907801819994,3232.0,76.62304344205593,32.3,5013.0,48.9,2.73,0.73,24.1,274.0,24.40,522.0,68.0,9.5,45.064630045334724,10.0,39.1,2.1941825543525804
Maldives,23.0,29.3,2.7,2235.0,29.5,1507.0,4.1,1.85,3.2885790097314977,-238.553712323951,53.2,111.47,7.6,92.8,98.4,18700.147484794114,0.6,8.6,0.7,0.012661161296691148,-1.21135564375777,0.08,-28757.10572344993,2473.978638814082,72.2307419080618,38.3,6924.0,52.9,1.81,0.747,21.6,499.0,28.00,238.0,79.6,2.8,0.6125361762463797,15.0,16.6,-2.5738897605479796
Burundi,26.0,38.6,7.5,2102.5483667079466,17.7,56.0,4.8,3.15,2.14,-105.64305234302628,48.9,4.6,56.5,24.9,10.0,1845.0343570189434,11.943781656312275,5.4,6.1,2.316603275860343,61.34635689010861,75.0,-107113.92724659527,-1036.1069724270983,96.0,24.0,286.0,4.8,5.24,0.426,20.3,96.0,19.80,9.0,63.8,12.1,114.02473715402537,15.0,3.5,-1.1320742170760578
Central African Republic,39.0,56.2,3.3,1786.0,20.0,99.0,1.2,1.58,1.32,1421.0,49.1,13.53,110.1,35.7,15.0,32286.303669051616,1.1298630876485163,7.5,20.1,3.8882144248568764,83.17999021533547,80.0,-33346.87518348952,821.0,94.0,22.384779955735844,481.0,3.7,4.57,0.404,17.3,16.0,24.90,12.0,53.1,23.0,129.4283945307223,14.0,28.0,10.817890089081786
Turkmenistan,1.0,40.8,5.4,2830.0,29.2,997.0,3.0,1.61,1.72,111.54373286921464,48.4,137.09,42.0,97.6,93.7,450.0,0.0,18.6,4.2,0.0014,41.953515022571764,9.0,28905.0,1834.0,80.0,12.0,7104.0,19.3,2.7,0.745,23.3,552.0,15.10,2.0,69.7,6.1,-34.05313809177446,14.0,41.7,-0.6682120131434077
Eswatini,14.0,54.6,9.9,2426.0,23.7,618.0,6.073264014767863,1.75,3.08,-163.88335586669837,54.7,56.6,49.4,45.2,2.0,13176.113551532326,-0.33357399563456624,16.5,11.6,-1.4856192536923905,100.1018005461143,82.7,88141.61461580163,694.0,72.53476682214574,12.3,3306.0,34.7,2.92,0.597,26.5,278.0,21.40,125.0,57.7,40.5,58.63779660863237,12.814571084223,30.53649331658295,-0.9154016471485349
Brunei,2.8,32.907989680925624,0.4,2985.0,31.1,1474.0,4.4,1.25,4.411772170033464,595.134673283555,68.23702174838083,70.47,11.4,61.6,80.9,91.0,8.6,14.1,0.5,0.8243186676779608,126.21620207725073,7.1,228321.0,7545.216759450615,77.77043295696714,16.7,27437.0,91.3,1.8,0.829,25.1,186.0,26.85,1584.0,76.49849947453563,2.5,41.534682244527005,7.0,30.217273779897113,7.0724643754940315
Sao Tome and Principe,67.0,40.7,6.8,2446.0,19.3,237.0,4.9,2.18,3.974114593021593,821.7011356478156,54.0,22.58,29.8,49.6,3.0,-562.6714636182878,15.700524529551707,12.4,3.3,2.0579976664888857,36.246972135681176,74.4924661922851,-17537.0588047223,533.4134409291528,82.74519385900223,7.8,2174.0,27.4,4.21,0.618,18.8,116.0,23.75,42.0,70.4,2.2,68.04767380634173,16.0,9.6,5.089145111948544
Vanuatu,27.0,47.13795018604307,1.0,2607.0,23.0,103.0,4.7,2.1,4.624472666915583,-11.00793371727832,56.4,25.21,25.9,44.2,0.0,-15592.174350452435,0.0,25.2,8.212234893611658,3.2526268469538557,20.83196158076487,76.90047627031097,85667.20095178756,3240.0,87.88992389042996,25.6,2783.0,22.3,3.71,0.607,20.8,72.0,23.95,173.0,65.3,21.0,55.630119403135325,10.0,32.6,0.15649446559574454
Comoros,21.0,45.3,0.9,2600.172153967441,20.9,164.0,2.5,2.24,3.09,716.4831987031548,55.4,11.15,62.9,12.8,98.3,34039.13445856428,0.9393620316395541,7.8,-3.6145042336602557,0.48446895869361484,67.04629159717786,2.1,-41505.7937384065,1587.0,96.0,39.5,1421.0,8.4,4.07,0.558,20.4,27.0,25.30,24.0,67.4,8.5,63.11162003937041,14.0,7.6,4.083395615837797
